price,bedrooms,bathrooms,floors,waterfront,view,condition
2150000.0,4.0,5.5,2.0,0,0,3
359000.0,3.0,1.5,3.0,0,0,3
300000.0,5.0,2.5,2.0,0,0,3
380000.0,5.0,3.5,2.0,0,0,3
660000.0,3.0,2.5,2.0,0,0,3
355000.0,3.0,2.25,3.0,0,0,3
259000.0,3.0,2.5,2.0,0,0,3
353000.0,1.0,1.0,2.0,0,0,3
430000.0,2.0,2.5,2.0,0,0,3
460000.0,3.0,1.0,1.5,0,0,4
80000.0,1.0,0.75,1.0,0,0,2
782000.0,4.0,2.5,2.0,0,0,4
218000.0,3.0,1.0,1.0,0,0,5
325000.0,3.0,1.0,1.0,0,2,3
980000.0,4.0,3.0,1.0,0,3,3
902000.0,4.0,2.25,1.0,0,0,5
556000.0,5.0,2.5,2.0,0,0,3
662990.0,3.0,1.75,1.5,0,0,5
225000.0,2.0,1.0,1.5,0,0,4
439950.0,4.0,2.5,2.0,0,0,3
175000.0,2.0,1.0,1.0,0,0,5
306000.0,2.0,1.0,1.0,0,0,4
235000.0,4.0,2.5,1.0,0,0,3
399500.0,3.0,1.75,2.0,0,0,3
478000.0,3.0,1.0,1.5,0,0,3
515000.0,2.0,1.0,1.0,0,0,4
550000.0,3.0,2.5,2.0,0,0,3
149000.0,3.0,1.0,1.0,0,0,3
526000.0,3.0,1.75,1.0,0,0,3
527550.0,1.0,0.75,1.0,0,0,3
1050000.0,3.0,4.0,2.0,0,0,5
625000.0,3.0,2.5,1.0,0,0,3
950000.0,5.0,3.25,2.0,0,0,3
377691.0,5.0,1.75,1.0,0,0,4
648475.0,4.0,2.75,1.0,0,0,3
383000.0,3.0,1.0,1.0,0,0,4
535000.0,3.0,2.5,2.0,0,0,3
449950.0,3.0,2.0,2.0,0,0,3
465425.0,4.0,2.75,1.0,0,0,3
675000.0,4.0,2.5,2.0,0,0,4
599000.0,3.0,2.75,1.5,0,0,5
416000.0,3.0,1.5,1.0,0,0,4
595000.0,2.0,1.5,1.0,0,0,3
200000.0,4.0,1.0,1.0,0,0,3
402000.0,3.0,2.0,2.0,0,0,3
433000.0,4.0,1.75,1.0,0,0,4
275000.0,4.0,1.5,2.0,0,0,3
410000.0,3.0,2.0,1.5,0,0,3
554820.0,4.0,2.0,1.0,0,2,3
1325000.0,4.0,3.0,1.0,0,3,3
735000.0,3.0,2.5,2.0,0,0,3
607000.0,3.0,1.0,1.0,0,0,4
549900.0,4.0,3.0,2.0,0,0,4
258000.0,3.0,1.75,1.0,0,0,3
661254.0,4.0,4.0,1.5,0,0,5
945000.0,4.0,2.0,1.0,0,0,3
799950.0,4.0,3.5,2.0,0,0,3
132500.0,3.0,1.0,1.0,0,0,3
467100.0,3.0,1.75,1.0,0,0,3
1610000.0,4.0,3.5,2.0,0,3,3
641000.0,3.0,1.75,1.0,0,0,5
350000.0,3.0,1.0,1.0,0,0,4
335000.0,4.0,2.5,1.0,0,0,4
900000.0,3.0,3.5,1.5,0,3,3
440000.0,4.0,2.5,1.0,0,0,4
464600.0,3.0,1.75,1.5,0,0,4
1200000.0,4.0,3.5,2.0,0,0,3
300000.0,2.0,1.0,1.0,0,2,3
670500.0,4.0,2.0,1.0,0,0,3
552000.0,3.0,1.0,1.0,0,0,4
244000.0,4.0,1.0,1.0,0,0,3
788600.0,4.0,2.75,2.0,0,0,3
445000.0,3.0,2.0,1.0,0,0,3
530000.0,4.0,1.75,1.0,0,0,4
90000.0,2.0,1.0,1.0,0,0,3
585000.0,3.0,2.0,1.5,0,0,3
498000.0,2.0,2.0,1.0,0,0,3
379000.0,2.0,1.0,1.0,0,2,3
462000.0,3.0,1.75,1.0,0,0,5
388000.0,4.0,2.5,2.0,0,0,3
255000.0,3.0,2.0,1.5,0,0,3
665000.0,3.0,2.75,1.0,0,0,4
550000.0,3.0,2.0,1.0,0,0,5
606000.0,3.0,1.0,1.0,0,0,3
334000.0,4.0,2.5,1.0,0,2,4
360000.0,3.0,2.0,3.0,0,0,3
235000.0,2.0,1.0,1.5,0,0,3
580000.0,3.0,2.5,3.0,0,4,3
355000.0,3.0,2.0,3.0,0,0,3
375000.0,2.0,2.5,2.0,0,0,3
372000.0,4.0,1.75,1.0,0,0,5
479000.0,3.0,1.0,1.5,0,0,3
2000000.0,5.0,4.0,3.0,1,4,3
1680000.0,4.0,4.25,2.0,0,0,3
501000.0,2.0,1.0,1.0,0,0,5
245000.0,3.0,1.75,1.0,0,0,3
496700.0,3.0,2.5,2.0,0,0,4
347000.0,4.0,1.5,2.0,0,0,3
199000.0,2.0,1.0,1.0,0,0,5
440500.0,3.0,2.5,2.0,0,0,3
820000.0,4.0,2.5,2.0,0,0,3
325000.0,4.0,3.5,1.5,0,3,3
195000.0,3.0,1.75,1.0,0,0,3
675000.0,3.0,3.0,1.0,0,0,3
295000.0,3.0,2.5,2.0,0,0,3
355300.0,3.0,2.5,1.0,0,0,5
276000.0,3.0,1.0,1.0,0,0,3
460000.0,2.0,1.5,1.0,0,0,4
880000.0,3.0,2.0,1.0,0,0,4
370000.0,3.0,2.5,2.0,0,0,3
346000.0,4.0,2.5,2.0,0,0,3
172500.0,3.0,1.0,1.0,0,0,3
379950.0,3.0,1.5,1.0,0,0,4
468000.0,2.0,1.0,1.0,0,0,4
477000.0,4.0,2.75,2.0,0,0,3
529000.0,3.0,1.0,1.5,0,0,4
312000.0,3.0,1.5,3.0,0,0,3
326100.0,2.0,1.0,1.0,0,0,3
360000.0,3.0,1.0,1.5,0,0,3
438000.0,3.0,1.75,1.0,0,0,4
360000.0,3.0,1.0,1.0,0,0,3
1050000.0,4.0,2.5,1.0,0,3,3
688000.0,4.0,3.0,1.5,0,3,3
585000.0,3.0,1.75,1.0,0,0,4
265000.0,3.0,2.5,1.0,0,0,4
375000.0,3.0,1.75,1.0,0,0,3
326500.0,3.0,1.0,2.0,0,0,3
160000.0,2.0,1.0,1.0,0,0,3
1570000.0,4.0,3.75,2.0,0,0,5
735000.0,5.0,2.75,2.0,0,0,3
400000.0,2.0,1.0,1.0,0,0,2
800000.0,4.0,2.5,1.0,0,0,3
949880.0,4.0,2.25,2.0,0,0,3
405000.0,3.0,1.75,1.0,0,0,4
399000.0,4.0,2.5,2.0,0,0,3
730001.0,3.0,2.0,1.0,0,0,5
1795000.0,4.0,3.25,2.0,0,3,3
260000.0,3.0,2.0,1.0,0,0,3
751750.0,2.0,2.0,1.5,0,0,3
325000.0,3.0,1.75,1.0,0,0,4
344950.0,4.0,2.0,1.0,0,0,4
457500.0,3.0,1.75,1.0,0,0,5
389000.0,5.0,2.0,1.0,0,0,4
515000.0,4.0,2.5,2.0,0,0,3
732000.0,3.0,2.5,2.0,0,4,3
415000.0,3.0,2.25,1.0,0,0,3
1655000.0,4.0,3.5,2.0,0,3,3
535000.0,2.0,1.0,1.0,0,0,3
540000.0,4.0,4.25,2.0,0,0,3
525000.0,5.0,3.0,1.5,0,0,5
570000.0,3.0,1.75,1.0,0,0,3
569950.0,5.0,4.5,2.0,0,0,3
283200.0,4.0,2.5,2.0,0,0,3
1100000.0,3.0,2.75,1.5,0,0,5
830000.0,4.0,2.5,1.0,0,0,3
495000.0,4.0,2.25,1.0,0,0,4
292050.0,5.0,3.0,1.0,0,0,3
415000.0,5.0,1.5,1.0,0,0,3
295832.0,5.0,1.0,1.0,0,0,5
450000.0,4.0,2.5,2.0,0,0,3
1381000.0,4.0,3.75,2.5,0,0,3
857000.0,4.0,3.0,2.0,0,0,3
499950.0,3.0,3.5,2.0,0,0,3
465000.0,3.0,2.0,1.0,0,0,5
329000.0,3.0,1.0,1.0,0,0,4
475000.0,3.0,2.0,1.0,0,0,4
255000.0,3.0,1.0,1.0,0,0,3
435000.0,3.0,1.0,1.5,0,2,3
685000.0,3.0,2.5,2.0,0,0,3
715000.0,2.0,2.5,1.0,0,0,3
780000.0,3.0,3.0,1.5,0,0,3
345000.0,2.0,1.5,2.0,0,0,3
355000.0,4.0,2.25,2.0,0,0,3
282000.0,3.0,2.5,1.0,0,0,3
244000.0,3.0,1.0,1.0,0,0,4
967500.0,3.0,3.75,2.0,0,2,4
375000.0,3.0,1.5,1.0,0,0,3
1600000.0,3.0,3.25,2.0,0,4,3
527500.0,3.0,1.75,1.0,0,0,3
994000.0,3.0,2.25,1.5,0,2,5
313000.0,3.0,1.75,1.0,0,0,5
587000.0,3.0,2.25,2.0,0,0,3
304000.0,3.0,1.0,1.0,0,0,4
675000.0,3.0,2.5,2.0,0,1,4
305000.0,4.0,1.0,1.0,0,0,4
280000.0,3.0,1.0,1.0,0,0,3
960000.0,5.0,4.0,2.0,0,0,3
500000.0,3.0,2.25,2.0,0,0,3
274950.0,3.0,1.75,1.0,0,0,3
455600.0,3.0,2.5,2.0,0,0,3
970000.0,5.0,3.0,2.0,0,0,4
312900.0,4.0,2.5,2.0,0,0,3
535000.0,4.0,2.5,2.0,0,0,3
427000.0,2.0,1.0,1.0,0,0,3
405000.0,2.0,1.0,1.0,0,0,3
480000.0,3.0,1.0,1.0,0,2,3
725000.0,3.0,1.5,1.5,0,2,3
293000.0,4.0,2.5,1.0,0,2,3
268000.0,4.0,2.0,1.0,0,0,4
475000.0,4.0,3.5,2.0,0,0,3
488000.0,3.0,2.5,3.0,0,0,3
760000.0,4.0,2.5,2.0,0,0,3
1710000.0,5.0,4.5,2.0,0,0,3
754950.0,3.0,2.5,2.0,0,0,3
263900.0,3.0,2.5,2.0,0,0,3
460000.0,3.0,3.5,2.0,0,0,3
399950.0,3.0,3.0,3.0,0,0,3
370000.0,2.0,2.25,2.0,0,0,3
1149000.0,4.0,3.0,2.0,0,4,3
450800.0,4.0,3.25,2.0,0,0,3
627000.0,3.0,3.5,2.0,0,0,3
495000.0,3.0,2.5,3.0,0,0,3
310000.0,3.0,1.0,1.5,0,0,4
550000.0,4.0,1.0,1.0,0,0,1
215000.0,2.0,1.0,1.0,0,0,4
799000.0,4.0,3.0,2.0,0,0,3
630000.0,4.0,2.5,2.0,0,0,3
267000.0,3.0,2.5,2.0,0,0,3
900000.0,6.0,2.75,1.5,0,0,4
365000.0,3.0,1.5,1.0,0,0,3
544500.0,4.0,2.5,1.0,0,0,5
599000.0,4.0,2.75,1.0,0,0,3
815000.0,4.0,2.25,2.0,0,0,3
254000.0,2.0,1.0,1.0,0,0,4
740000.0,2.0,1.75,1.0,0,0,5
225000.0,3.0,2.0,1.0,0,0,4
925000.0,3.0,2.5,2.0,0,0,5
1285000.0,4.0,2.5,1.0,0,0,3
537000.0,3.0,2.5,2.0,0,0,5
335000.0,4.0,2.0,1.0,0,0,5
840000.0,4.0,2.75,2.0,0,0,3
224000.0,3.0,1.5,1.0,0,0,4
395000.0,3.0,2.5,2.0,0,0,3
450000.0,3.0,1.0,1.0,0,0,3
681000.0,3.0,1.0,1.5,0,0,3
898000.0,5.0,1.5,1.0,0,0,4
370000.0,3.0,1.0,1.0,0,0,4
429000.0,2.0,1.75,1.0,0,0,3
150000.0,3.0,1.0,1.5,0,0,3
555000.0,3.0,2.5,2.0,0,0,3
326000.0,3.0,2.75,1.0,0,0,4
225000.0,3.0,2.5,2.0,0,0,3
245100.0,3.0,1.75,1.0,0,0,3
665000.0,3.0,2.5,2.0,0,0,3
535000.0,3.0,2.5,2.0,0,0,3
305000.0,3.0,1.0,1.0,0,0,3
999000.0,7.0,4.0,1.0,0,0,3
215000.0,3.0,1.75,1.0,0,0,4
432500.0,3.0,1.75,1.0,0,0,3
655000.0,4.0,2.5,2.0,0,0,3
266200.0,3.0,1.5,1.0,0,0,4
244615.0,3.0,2.5,2.0,0,0,3
460000.0,4.0,3.0,2.0,0,0,3
370000.0,4.0,2.5,2.0,0,0,3
465000.0,6.0,3.25,1.0,0,3,3
1175000.0,3.0,2.5,1.0,1,4,3
189000.0,2.0,2.0,1.0,0,0,5
820000.0,3.0,2.5,2.0,0,2,3
968000.0,6.0,2.75,1.0,0,4,5
1400000.0,4.0,3.25,2.0,0,3,3
438750.0,3.0,1.75,1.0,0,0,4
1210000.0,4.0,2.75,2.0,0,2,4
600000.0,4.0,2.0,1.0,0,0,3
589000.0,3.0,1.0,1.5,0,0,5
590000.0,3.0,2.0,2.0,0,0,4
479900.0,3.0,2.0,1.0,0,0,3
210000.0,2.0,1.5,2.0,0,0,3
745000.0,3.0,1.75,1.0,0,0,4
840500.0,3.0,2.0,1.5,0,0,4
420000.0,3.0,1.75,1.0,0,0,3
565000.0,7.0,4.5,1.0,0,0,3
840000.0,4.0,2.5,2.0,0,0,3
681716.0,4.0,2.5,2.0,0,0,3
600000.0,3.0,1.75,1.0,0,0,3
380000.0,3.0,2.0,1.0,0,0,3
168500.0,3.0,1.0,1.0,0,0,3
355000.0,2.0,1.0,1.0,0,0,4
277000.0,4.0,1.0,1.0,0,0,3
236000.0,4.0,2.25,1.0,0,0,4
270000.0,3.0,1.75,1.0,0,0,4
700000.0,2.0,1.75,1.5,0,2,3
425000.0,4.0,2.75,1.0,0,0,4
635000.0,3.0,2.5,1.5,0,0,4
510250.0,3.0,1.75,1.0,0,0,3
960000.0,4.0,2.25,2.0,0,2,5
254000.0,3.0,2.0,1.0,0,0,4
299000.0,3.0,1.0,1.5,0,0,4
175000.0,2.0,1.0,1.0,0,0,3
157500.0,2.0,1.0,1.0,0,0,3
580000.0,5.0,2.0,1.0,0,0,5
124740.0,3.0,1.0,1.0,0,0,4
1970000.0,8.0,3.5,2.0,0,3,5
285000.0,2.0,1.0,1.0,0,0,3
242000.0,3.0,1.75,1.0,0,0,3
840000.0,4.0,1.75,2.0,0,0,5
474800.0,2.0,3.25,3.0,0,0,3
490000.0,4.0,2.5,2.0,0,0,3
465000.0,3.0,2.25,2.0,0,0,3
515000.0,4.0,2.5,2.0,0,0,3
430000.0,3.0,3.75,1.0,0,2,3
253400.0,3.0,2.0,1.0,0,0,5
355000.0,3.0,2.5,1.0,0,0,3
740000.0,4.0,2.25,2.0,0,0,4
186950.0,2.0,2.0,2.0,0,0,3
306000.0,3.0,2.5,2.0,0,0,3
510000.0,4.0,1.5,1.0,0,0,4
345000.0,2.0,1.0,1.0,0,0,3
875000.0,3.0,2.75,1.0,0,0,5
700000.0,4.0,3.5,2.0,0,0,3
1400000.0,4.0,3.25,1.0,0,4,3
499950.0,4.0,2.5,2.0,0,0,3
739000.0,3.0,2.5,2.0,0,0,3
363000.0,4.0,2.5,2.0,0,0,3
782000.0,4.0,3.5,2.0,0,0,3
325000.0,2.0,2.5,2.0,0,0,3
485000.0,4.0,1.0,1.5,0,0,4
452000.0,4.0,2.25,1.0,0,0,4
264950.0,4.0,2.25,1.0,0,0,4
472000.0,6.0,2.5,1.0,0,2,4
267500.0,3.0,1.75,1.0,0,2,3
565000.0,4.0,2.5,2.0,0,0,3
535000.0,3.0,2.5,3.0,0,0,3
389000.0,2.0,1.0,1.0,0,0,3
400000.0,4.0,1.5,1.0,0,0,3
264000.0,3.0,1.5,1.0,0,0,4
690000.0,4.0,2.5,2.0,0,0,4
412000.0,3.0,1.75,1.0,0,0,4
695000.0,3.0,2.5,2.0,0,0,3
246500.0,3.0,1.5,1.0,0,0,4
230000.0,2.0,1.0,1.0,0,0,3
302000.0,2.0,1.0,1.0,0,2,5
820000.0,4.0,2.25,1.5,0,2,3
145000.0,3.0,1.0,1.0,0,0,3
436500.0,2.0,1.0,1.0,0,0,3
2453500.0,4.0,3.5,1.5,0,0,5
672000.0,3.0,2.5,2.0,0,0,3
680000.0,3.0,2.25,1.5,0,2,5
750500.0,5.0,3.0,1.5,0,0,4
550000.0,5.0,2.0,1.0,0,0,4
266500.0,4.0,1.75,1.0,0,0,4
619000.0,4.0,2.0,1.5,0,0,5
405000.0,3.0,2.0,1.0,0,0,3
300000.0,2.0,1.0,1.0,0,0,4
231000.0,4.0,2.0,2.0,0,0,3
790000.0,5.0,3.25,1.0,0,0,4
400000.0,4.0,2.75,1.0,0,0,3
950000.0,4.0,3.5,2.0,0,0,3
450000.0,4.0,2.0,1.0,0,0,5
595000.0,3.0,2.0,1.0,0,0,4
332000.0,3.0,2.25,1.0,0,0,3
155000.0,3.0,1.0,1.0,0,0,2
400000.0,5.0,2.0,1.0,0,0,4
349000.0,4.0,1.75,1.0,0,0,5
529000.0,3.0,1.0,1.0,0,0,3
405000.0,5.0,1.75,1.0,0,0,3
635200.0,4.0,1.75,1.0,0,0,5
540000.0,3.0,1.5,1.0,0,0,4
402000.0,2.0,1.0,2.0,0,0,4
3100000.0,6.0,4.25,3.0,0,4,4
329932.0,3.0,1.5,1.0,0,0,3
300000.0,3.0,2.5,2.0,0,0,3
525000.0,5.0,2.5,2.0,0,0,3
2750000.0,4.0,3.25,2.0,0,0,3
602500.0,4.0,2.5,2.0,0,0,3
400000.0,4.0,2.0,1.0,0,0,3
445000.0,4.0,1.75,1.5,0,0,4
525000.0,3.0,3.0,1.5,0,3,3
395000.0,2.0,1.0,1.5,0,0,4
510000.0,3.0,1.5,2.0,0,0,3
723000.0,4.0,2.25,1.0,0,0,4
503000.0,3.0,2.0,2.0,0,0,3
672500.0,4.0,2.75,2.0,0,0,3
860000.0,3.0,2.5,2.0,0,0,3
475300.0,3.0,1.0,1.0,0,0,5
295000.0,4.0,2.5,2.0,0,0,3
1425000.0,4.0,4.25,2.5,0,0,3
250000.0,2.0,1.0,1.0,0,0,3
658000.0,4.0,2.75,2.0,0,0,3
83000.0,2.0,1.0,1.0,0,0,3
685000.0,3.0,1.75,1.0,0,1,4
210000.0,3.0,1.75,2.0,0,0,3
650880.0,3.0,2.5,2.0,0,0,3
350000.0,4.0,2.5,2.0,0,0,3
305000.0,2.0,2.25,3.0,0,0,3
645000.0,3.0,3.25,2.0,0,2,3
385000.0,3.0,1.0,1.0,0,0,3
860000.0,3.0,2.25,2.0,0,0,3
395000.0,4.0,2.5,2.0,0,0,3
260000.0,3.0,1.75,1.0,0,0,3
196440.0,3.0,2.0,1.0,0,0,3
425000.0,3.0,1.75,1.0,0,2,4
2400000.0,4.0,3.25,1.0,0,1,3
369000.0,3.0,2.0,1.0,0,0,3
1385000.0,6.0,2.75,1.0,0,4,4
349900.0,3.0,2.5,2.0,0,0,3
650000.0,2.0,2.5,2.0,0,2,3
299950.0,3.0,1.0,1.0,0,0,3
625000.0,4.0,3.25,2.0,0,3,3
190000.0,3.0,2.25,1.0,0,0,3
715000.0,4.0,1.75,1.0,0,3,5
659000.0,4.0,2.5,1.0,0,0,5
490000.0,3.0,1.75,1.0,0,2,4
415000.0,2.0,1.75,1.0,0,0,3
750000.0,3.0,1.75,1.0,0,0,3
700000.0,4.0,2.5,1.5,0,0,3
425000.0,3.0,1.75,1.0,0,0,3
642000.0,3.0,2.5,1.0,0,0,3
655000.0,4.0,2.25,1.0,0,0,3
1365000.0,3.0,2.5,1.5,0,0,4
458000.0,5.0,2.5,1.0,0,0,3
330000.0,2.0,2.5,2.0,0,0,3
384950.0,3.0,2.5,2.0,0,0,3
560000.0,3.0,1.5,1.0,0,0,3
950000.0,4.0,1.75,1.0,0,0,4
465000.0,4.0,2.25,1.0,0,0,5
425000.0,3.0,2.25,1.0,0,0,3
315000.0,3.0,2.0,1.0,0,0,3
530000.0,3.0,2.5,2.0,0,0,3
399000.0,2.0,1.0,1.0,0,0,4
168000.0,2.0,1.5,1.5,0,0,4
1886700.0,5.0,3.5,2.0,0,0,3
374000.0,3.0,1.0,1.0,0,0,4
740000.0,5.0,3.75,2.0,0,0,3
280000.0,2.0,1.0,1.0,0,0,3
322000.0,4.0,2.5,2.0,0,0,3
459900.0,3.0,1.75,1.0,0,0,4
750000.0,4.0,2.75,1.0,0,0,3
1256500.0,4.0,2.5,2.0,0,0,4
3710000.0,4.0,3.5,2.0,0,2,4
427000.0,5.0,2.75,1.0,0,0,3
800000.0,2.0,2.25,2.0,1,2,4
735000.0,4.0,3.0,1.5,0,0,4
642000.0,4.0,2.5,2.0,0,0,3
240000.0,3.0,2.0,1.0,0,0,4
645500.0,2.0,1.0,1.5,0,0,4
840000.0,7.0,4.5,1.5,0,0,5
475000.0,2.0,2.0,2.0,0,0,3
568000.0,4.0,2.0,1.0,0,0,4
325000.0,3.0,1.75,1.0,0,0,4
825500.0,3.0,2.5,2.0,0,0,3
499431.0,4.0,2.75,2.0,0,0,3
919204.0,4.0,3.5,2.0,0,0,3
545000.0,4.0,2.5,2.0,0,0,3
660000.0,3.0,2.25,2.0,0,0,3
538888.0,5.0,2.75,2.0,0,0,3
693000.0,3.0,2.5,2.0,0,0,3
289950.0,3.0,2.5,2.0,0,0,3
587000.0,4.0,2.5,2.0,0,0,3
615000.0,3.0,2.25,3.0,0,0,3
459000.0,3.0,1.75,1.0,0,0,4
243000.0,3.0,1.75,1.0,0,0,3
1505000.0,4.0,3.5,2.0,0,0,3
660000.0,4.0,1.75,2.0,0,0,4
1595000.0,5.0,3.0,2.0,0,3,3
250000.0,1.0,1.0,1.0,0,0,3
315000.0,3.0,1.0,1.0,0,0,3
404000.0,3.0,1.5,1.0,0,0,3
559900.0,3.0,2.75,1.0,0,0,3
285000.0,2.0,2.5,2.0,0,0,3
500000.0,3.0,2.0,1.0,0,2,5
380000.0,2.0,1.0,1.0,0,0,3
469000.0,3.0,1.0,1.5,0,0,5
405000.0,2.0,1.75,2.0,0,0,3
439900.0,2.0,2.0,1.5,0,0,5
525000.0,4.0,2.5,2.0,0,2,3
580000.0,4.0,2.5,2.0,0,0,3
1250000.0,5.0,3.25,2.0,0,0,5
275000.0,3.0,2.0,1.0,0,0,3
629000.0,3.0,2.0,1.0,0,0,5
395000.0,1.0,1.0,1.0,0,0,3
965000.0,4.0,2.5,2.0,0,0,5
820000.0,3.0,1.75,1.0,0,0,4
661000.0,4.0,2.25,1.5,0,2,4
789000.0,3.0,3.0,2.0,0,2,3
668500.0,4.0,2.5,2.0,0,0,3
350000.0,3.0,2.5,2.0,0,0,3
250000.0,4.0,2.0,1.0,0,0,4
725995.0,4.0,2.5,2.0,0,2,3
1000000.0,3.0,2.5,2.0,0,0,3
686000.0,3.0,1.5,2.0,0,0,5
665000.0,4.0,2.5,2.0,0,0,3
1965221.0,4.0,3.5,2.0,0,1,3
653000.0,3.0,2.5,2.0,0,0,3
430000.0,2.0,1.0,1.0,0,0,3
305000.0,2.0,1.5,2.0,0,0,3
809000.0,4.0,1.5,2.0,0,0,4
440150.0,2.0,1.0,1.0,0,0,5
615000.0,4.0,2.5,2.0,0,0,4
1035000.0,3.0,2.5,2.0,0,0,3
455000.0,2.0,1.0,1.0,0,0,4
635000.0,3.0,2.5,1.0,0,0,4
675000.0,3.0,2.25,2.0,0,0,3
316000.0,3.0,2.25,1.0,0,0,3
955000.0,3.0,2.25,2.0,0,0,3
985000.0,3.0,1.75,2.0,0,0,5
465500.0,3.0,1.75,1.0,0,0,3
305000.0,3.0,1.0,1.0,0,0,3
645000.0,4.0,2.5,1.0,0,0,5
730000.0,4.0,2.0,1.0,0,0,5
366000.0,3.0,1.75,1.0,0,0,3
290000.0,3.0,2.5,2.0,0,0,3
472500.0,3.0,2.0,1.0,0,0,3
550000.0,3.0,2.0,1.5,0,0,3
410000.0,4.0,1.75,1.0,0,0,4
440000.0,4.0,2.75,1.0,0,0,3
535000.0,3.0,2.5,2.0,0,0,3
300000.0,4.0,2.5,2.0,0,0,3
432500.0,3.0,2.5,2.0,0,0,3
870000.0,4.0,3.0,2.0,0,2,3
492000.0,3.0,1.75,1.0,0,0,4
199950.0,3.0,1.0,1.0,0,0,3
439800.0,3.0,1.5,1.0,0,0,5
320000.0,5.0,2.5,1.0,0,0,4
687000.0,4.0,3.25,2.0,0,0,4
345000.0,3.0,1.75,1.0,0,1,3
274950.0,3.0,1.0,1.0,0,0,3
270000.0,4.0,2.5,2.0,0,0,3
342000.0,2.0,2.5,2.0,0,0,3
327000.0,3.0,1.5,1.0,0,0,3
610000.0,5.0,2.5,1.0,0,0,4
455000.0,2.0,1.0,1.0,0,0,3
540000.0,4.0,1.75,1.5,0,0,4
411000.0,4.0,2.75,1.0,0,0,5
544000.0,3.0,1.5,1.5,0,1,3
802000.0,2.0,2.5,1.0,0,0,3
568500.0,3.0,2.75,1.0,0,0,4
391000.0,3.0,2.25,2.0,0,0,3
298000.0,3.0,2.5,2.0,0,0,3
400000.0,3.0,2.5,3.0,0,0,3
425000.0,3.0,2.25,1.0,0,0,3
328500.0,3.0,2.5,2.0,0,0,4
650000.0,5.0,2.75,1.5,0,0,5
850000.0,3.0,1.75,1.0,0,0,5
930000.0,4.0,2.5,2.0,0,0,5
530000.0,3.0,1.75,1.5,0,0,5
495000.0,4.0,2.25,1.0,0,0,4
500000.0,3.0,1.75,1.0,0,0,5
325000.0,3.0,1.75,1.0,0,0,3
365000.0,3.0,2.5,2.0,0,0,4
471000.0,4.0,2.5,2.0,0,0,3
223000.0,3.0,1.0,1.0,0,0,3
503000.0,3.0,2.5,2.0,0,0,3
230000.0,3.0,2.0,1.0,0,0,4
550000.0,4.0,2.5,1.0,0,0,3
1100000.0,4.0,3.75,1.5,0,0,5
193000.0,3.0,1.5,1.0,0,0,3
590000.0,4.0,4.25,2.0,0,0,4
712500.0,3.0,1.5,1.0,0,0,4
689800.0,3.0,2.75,1.0,0,0,5
430000.0,3.0,2.0,1.5,0,0,4
785200.0,3.0,2.25,1.5,0,0,5
474900.0,3.0,2.25,1.0,0,0,4
1070000.0,4.0,3.75,2.0,0,0,3
435000.0,3.0,1.75,1.0,0,0,3
941500.0,5.0,3.5,2.0,0,4,3
312000.0,4.0,2.5,2.0,0,0,3
835000.0,4.0,2.75,1.5,0,0,3
713250.0,3.0,2.0,1.0,0,0,4
440000.0,2.0,1.0,1.0,0,0,3
580135.0,4.0,2.5,2.0,0,0,3
575000.0,3.0,2.25,1.0,0,0,4
613000.0,3.0,2.5,2.0,0,0,3
235000.0,3.0,2.0,1.0,0,0,4
660000.0,3.0,2.5,3.0,0,0,4
280000.0,2.0,1.5,1.0,0,0,4
268000.0,3.0,1.75,1.0,0,0,4
235000.0,2.0,1.0,1.0,0,0,4
390000.0,3.0,2.0,1.0,0,0,5
654950.0,4.0,2.5,2.0,0,0,3
449500.0,5.0,2.75,1.0,0,0,4
150000.0,3.0,1.0,1.0,0,0,3
440000.0,3.0,2.25,2.0,0,0,4
710000.0,3.0,2.0,1.0,0,0,4
420000.0,3.0,1.75,1.0,0,0,3
312000.0,3.0,2.25,1.0,0,0,5
320000.0,3.0,2.0,1.0,0,0,5
235000.0,3.0,1.0,1.0,0,0,4
437000.0,5.0,2.0,1.5,0,0,3
545000.0,3.0,1.75,1.5,0,0,4
640000.0,3.0,2.5,2.0,0,0,3
432000.0,3.0,2.5,2.0,0,0,4
548000.0,3.0,2.5,2.0,0,0,3
830000.0,3.0,3.0,1.5,0,0,3
875000.0,4.0,2.25,1.0,0,2,5
409950.0,2.0,1.75,1.0,0,0,5
695000.0,4.0,2.5,2.0,0,0,3
562100.0,3.0,2.25,2.0,0,0,3
475000.0,3.0,2.5,2.0,0,0,3
425000.0,3.0,2.25,1.0,0,0,3
600000.0,4.0,2.5,2.0,0,0,3
770000.0,3.0,2.5,2.0,0,0,3
239000.0,3.0,1.75,1.0,0,0,4
295000.0,2.0,1.0,1.0,0,0,3
560000.0,3.0,1.75,1.0,0,0,5
613000.0,5.0,2.5,1.0,0,0,4
960000.0,4.0,3.0,2.0,0,0,3
847000.0,5.0,1.0,2.5,0,0,4
206000.0,3.0,1.0,1.0,0,0,4
253000.0,2.0,1.75,1.0,0,0,5
430000.0,4.0,2.25,1.0,0,0,4
605000.0,3.0,2.0,1.0,0,0,4
425000.0,2.0,2.5,3.0,0,0,3
720000.0,4.0,2.5,2.0,0,0,4
375900.0,6.0,1.5,1.0,0,0,4
1298000.0,4.0,3.5,1.5,0,0,5
